geometry,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-61.15986474141676 -8.10796917564177),2024,Deter_Deg_CsG,-0.03844675124951941,-0.03543252595155709,-0.08421376393694734,-0.09356401384083046,-0.08882737408688965,0.09842368319876971,0.007443291041906958,0.09356401384083046,-0.03844675124951941,0.0629911572472126,0.13588619761630144,0.11374086889657825,0.05173394848135333,-0.05173394848135333,-0.004982698961937716,-0.13588619761630144,-0.10340638216070744,-0.007443291041906958,0.04822760476739715,-0.07972318339100345,0.11374086889657825,0.09356401384083046,0.09842368319876971,0.31009611687812383,-0.017777777777777778,0.06698961937716265,0.1929104190695886,0.03844675124951941,0.1085121107266436,-0.05173394848135333,0.09356401384083046,-0.12456747404844293,-0.16000000000000003,0.004982698961937716,-0.14769703960015382,0.029773164167627833,-0.14769703960015382,-0.03254133025759323,-0.29287197231833906,0.03254133025759323,-0.09356401384083046,0.2069357939254133,0.14173010380622836,-0.01384083044982699,0.12456747404844293,0.017777777777777778,-0.09842368319876971,-0.1085121107266436,-0.07111111111111111,-0.12456747404844293,0.22145328719723184,0.041584006151480196,-0.03844675124951941,0.1085121107266436,0.06698961937716265,0.16000000000000003,0.09842368319876971,0.008858131487889272,0.36472126105344094,-0.01574778931180315,0.17937716262975778,-0.17937716262975778,0.17279507881584008,-0.21413302575932336
POINT (-61.15986474141676 -8.107879344113359),2024,Deter_Deg_CsG,-0.03254133025759323,-0.06698961937716265,-0.11374086889657825,-0.1085121107266436,-0.07111111111111111,0.04822760476739715,6.151480199923106e-05,0.08421376393694734,-0.03844675124951941,0.10340638216070744,0.09842368319876971,0.13588619761630144,0.044844290657439445,-0.041584006151480196,-0.029773164167627833,-0.11909265667051133,-0.10340638216070744,0.003014225297962322,0.05173394848135333,-0.08421376393694734,0.13016532103037293,0.10340638216070744,0.09842368319876971,0.31009611687812383,-0.029773164167627833,0.03844675124951941,0.2069357939254133,0.05173394848135333,0.1085121107266436,-0.07535563244905807,0.10340638216070744,-0.15378700499807765,-0.2069357939254133,-0.029773164167627833,-0.15378700499807765,0.003936947327950788,-0.16633602460592078,-0.017777777777777778,-0.2519646289888504,0.041584006151480196,-0.07535563244905807,0.22145328719723184,0.16633602460592078,-0.01574778931180315,0.13588619761630144,0.010396001537870049,-0.1085121107266436,-0.10340638216070744,-0.1085121107266436,-0.11909265667051133,0.2288965782391388,0.04822760476739715,-0.006151480199923107,0.08882737408688965,0.04822760476739715,0.186082276047674,0.07535563244905807,0.024605920799692427,0.3188927335640138,0.022206843521722412,0.1929104190695886,-0.17937716262975778,0.14769703960015382,-0.1929104190695886
POINT (-61.15986474141676 -8.107789512584947),2024,Deter_Deg_CsG,-0.0271280276816609,-0.08421376393694734,-0.12456747404844293,-0.1085121107266436,-0.07111111111111111,0.03543252595155709,-0.008858131487889272,0.08421376393694734,-0.0271280276816609,0.1085121107266436,0.09356401384083046,0.14173010380622836,0.044844290657439445,-0.041584006151480196,-0.022206843521722412,-0.11374086889657825,-0.1085121107266436,0.002214532871972318,0.05173394848135333,-0.09356401384083046,0.13588619761630144,0.09842368319876971,0.09356401384083046,0.31009611687812383,-0.022206843521722412,0.041584006151480196,0.2069357939254133,0.05173394848135333,0.11909265667051133,-0.05536332179930796,0.09842368319876971,-0.16000000000000003,-0.21413302575932336,-0.0271280276816609,-0.17279507881584008,-0.003936947327950788,-0.16000000000000003,-0.022206843521722412,-0.2364628988850442,0.044844290657439445,-0.07111111111111111,0.2288965782391388,0.17279507881584008,-0.017777777777777778,0.13016532103037293,0.007443291041906958,-0.1085121107266436,-0.09842368319876971,-0.1085121107266436,-0.12456747404844293,0.2288965782391388,0.041584006151480196,-0.0005536332179930795,0.08421376393694734,0.041584006151480196,0.186082276047674,0.07111111111111111,0.0271280276816609,0.3014225297962323,0.029773164167627833,0.19986159169550174,-0.186082276047674,0.14769703960015382,-0.186082276047674
POINT (-61.157349458621226 -8.118569295994382),2024,Deter_Deg_CsG,-0.041584006151480196,0.007443291041906958,-0.07535563244905807,-0.10340638216070744,-0.07535563244905807,0.11909265667051133,0.017777777777777778,0.08882737408688965,-0.05173394848135333,0.03844675124951941,0.17937716262975778,0.11374086889657825,0.0629911572472126,-0.024605920799692427,-0.003936947327950788,-0.08882737408688965,-0.07111111111111111,-0.03543252595155709,0.024605920799692427,-0.12456747404844293,0.11374086889657825,0.022206843521722412,0.07535563244905807,0.28444444444444444,-0.044844290657439445,0.1085121107266436,0.22145328719723184,0.03254133025759323,0.07535563244905807,-0.041584006151480196,0.05536332179930796,-0.10340638216070744,-0.12456747404844293,0.017777777777777778,-0.16633602460592078,0.022206843521722412,-0.17937716262975778,0.012056901191849288,-0.2519646289888504,0.04822760476739715,-0.05173394848135333,0.17937716262975778,0.13588619761630144,0.022206843521722412,0.13588619761630144,0.03543252595155709,-0.0629911572472126,-0.06698961937716265,-0.07111111111111111,-0.17937716262975778,0.186082276047674,0.04822760476739715,-0.0629911572472126,0.17937716262975778,0.08882737408688965,0.11374086889657825,0.09842368319876971,-0.01574778931180315,0.39369473279507883,-0.03844675124951941,0.19986159169550174,-0.16633602460592078,0.2069357939254133,-0.21413302575932336
POINT (-61.15743929014964 -8.118479464465969),2024,Deter_Deg_CsG,-0.03543252595155709,-0.01384083044982699,-0.08421376393694734,-0.08882737408688965,-0.07111111111111111,0.11374086889657825,0.008858131487889272,0.09842368319876971,-0.0629911572472126,0.05536332179930796,0.14173010380622836,0.11374086889657825,0.041584006151480196,-0.03254133025759323,-0.004982698961937716,-0.12456747404844293,-0.07972318339100345,-0.022206843521722412,0.04822760476739715,-0.06698961937716265,0.12456747404844293,0.05173394848135333,0.12456747404844293,0.3014225297962323,-0.008858131487889272,0.07972318339100345,0.2288965782391388,0.024605920799692427,0.09356401384083046,-0.07111111111111111,0.1085121107266436,-0.12456747404844293,-0.12456747404844293,-0.029773164167627833,-0.14173010380622836,0.0271280276816609,-0.16633602460592078,-0.002214532871972318,-0.3188927335640138,0.019930795847750864,-0.08882737408688965,0.17279507881584008,0.13016532103037293,0.01384083044982699,0.16000000000000003,0.024605920799692427,-0.07972318339100345,-0.09842368319876971,-0.06698961937716265,-0.13016532103037293,0.21413302575932336,0.04822760476739715,-0.04822760476739715,0.14173010380622836,0.09356401384083046,0.12456747404844293,0.1085121107266436,-0.003936947327950788,0.36472126105344094,-0.024605920799692427,0.17937716262975778,-0.186082276047674,0.16000000000000003,-0.21413302575932336
POINT (-61.15743929014964 -8.118389632937557),2024,Deter_Deg_CsG,-0.029773164167627833,-0.01574778931180315,-0.09842368319876971,-0.07972318339100345,-0.06698961937716265,0.10340638216070744,-0.003014225297962322,0.07111111111111111,-0.06698961937716265,0.07972318339100345,0.12456747404844293,0.12456747404844293,0.029773164167627833,-0.019930795847750864,-0.03543252595155709,-0.11374086889657825,-0.09842368319876971,-0.003014225297962322,0.05173394848135333,-0.044844290657439445,0.13588619761630144,0.08421376393694734,0.09842368319876971,0.31009611687812383,-0.01384083044982699,0.07972318339100345,0.2364628988850442,0.04822760476739715,0.1085121107266436,-0.09356401384083046,0.10340638216070744,-0.13588619761630144,-0.15378700499807765,-0.01574778931180315,-0.13588619761630144,0.017777777777777778,-0.17279507881584008,-0.012056901191849288,-0.28444444444444444,0.017777777777777778,-0.10340638216070744,0.1929104190695886,0.13588619761630144,0.006151480199923107,0.14769703960015382,0.04822760476739715,-0.07111111111111111,-0.10340638216070744,-0.10340638216070744,-0.10340638216070744,0.19986159169550174,0.03543252595155709,-0.029773164167627833,0.13016532103037293,0.08421376393694734,0.14173010380622836,0.09356401384083046,0.008858131487889272,0.34602076124567477,-0.029773164167627833,0.1929104190695886,-0.17279507881584008,0.15378700499807765,-0.2364628988850442
POINT (-61.157349458621226 -8.118389632937557),2024,Deter_Deg_CsG,-0.017777777777777778,-0.01574778931180315,-0.10340638216070744,-0.11374086889657825,-0.05536332179930796,0.09842368319876971,0.002214532871972318,0.08421376393694734,-0.06698961937716265,0.09356401384083046,0.14173010380622836,0.11374086889657825,0.044844290657439445,0.004982698961937716,-0.05173394848135333,-0.11374086889657825,-0.08882737408688965,-0.003014225297962322,0.07111111111111111,-0.0629911572472126,0.09842368319876971,0.07111111111111111,0.07972318339100345,0.29287197231833906,-0.044844290657439445,0.07535563244905807,0.19986159169550174,0.06698961937716265,0.1085121107266436,-0.13016532103037293,0.10340638216070744,-0.13016532103037293,-0.17279507881584008,0.003936947327950788,-0.13588619761630144,0.024605920799692427,-0.186082276047674,0.003936947327950788,-0.2761399461745483,0.0271280276816609,-0.05536332179930796,0.19986159169550174,0.13588619761630144,0.004982698961937716,0.14173010380622836,0.029773164167627833,-0.1085121107266436,-0.11374086889657825,-0.09842368319876971,-0.12456747404844293,0.17279507881584008,0.06698961937716265,-0.017777777777777778,0.17279507881584008,0.08882737408688965,0.14769703960015382,0.1085121107266436,0.008858131487889272,0.36472126105344094,-0.03844675124951941,0.1929104190695886,-0.15378700499807765,0.16633602460592078,-0.21413302575932336
POINT (-61.15752912167805 -8.118120138352321),2024,Deter_Deg_CsG,-0.029773164167627833,-0.05173394848135333,-0.13016532103037293,-0.07972318339100345,-0.07535563244905807,0.07535563244905807,-0.004982698961937716,0.08421376393694734,-0.041584006151480196,0.06698961937716265,0.13016532103037293,0.13016532103037293,0.05536332179930796,-0.0271280276816609,-0.007443291041906958,-0.08882737408688965,-0.1085121107266436,-0.03254133025759323,0.05911572472126105,-0.07111111111111111,0.15378700499807765,0.06698961937716265,0.10340638216070744,0.3014225297962323,-0.029773164167627833,0.09356401384083046,0.2288965782391388,0.03254133025759323,0.10340638216070744,-0.05536332179930796,0.1085121107266436,-0.13588619761630144,-0.19986159169550174,-0.029773164167627833,-0.16000000000000003,0.022206843521722412,-0.17937716262975778,-0.007443291041906958,-0.2519646289888504,0.03254133025759323,-0.07111111111111111,0.19986159169550174,0.14173010380622836,-0.003014225297962322,0.15378700499807765,0.012056901191849288,-0.0629911572472126,-0.09356401384083046,-0.1085121107266436,-0.13016532103037293,0.19986159169550174,0.01574778931180315,-0.03254133025759323,0.14173010380622836,0.07535563244905807,0.16633602460592078,0.08882737408688965,0.012056901191849288,0.3188927335640138,0.01384083044982699,0.2069357939254133,-0.16633602460592078,0.17279507881584008,-0.21413302575932336
POINT (-61.1578884477917 -8.115874350142024),2024,Deter_Deg_CsG,-0.04822760476739715,-0.044844290657439445,-0.186082276047674,-0.07535563244905807,-0.06698961937716265,-0.06698961937716265,-0.05173394848135333,0.05536332179930796,-0.05911572472126105,0.13016532103037293,0.08421376393694734,0.14173010380622836,0.017777777777777778,-0.041584006151480196,-0.044844290657439445,-0.14769703960015382,-0.13016532103037293,-0.04822760476739715,0.07111111111111111,-0.07972318339100345,0.17279507881584008,0.0271280276816609,0.186082276047674,0.34602076124567477,0.05536332179930796,0.05536332179930796,0.2288965782391388,-0.004982698961937716,0.06698961937716265,-0.13016532103037293,0.19986159169550174,-0.19986159169550174,-0.2069357939254133,-0.06698961937716265,-0.11909265667051133,-0.01574778931180315,-0.15378700499807765,0.004982698961937716,-0.19986159169550174,0.006151480199923107,-0.022206843521722412,0.19986159169550174,0.15378700499807765,-0.03844675124951941,0.17937716262975778,-0.010396001537870049,-0.0629911572472126,-0.0629911572472126,-0.07535563244905807,-0.04822760476739715,0.24415224913494812,0.022206843521722412,0.03844675124951941,0.13588619761630144,0.03844675124951941,0.17279507881584008,0.07111111111111111,0.006151480199923107,0.22145328719723184,-0.029773164167627833,0.1929104190695886,-0.1929104190695886,0.07972318339100345,-0.08421376393694734
POINT (-61.158247773905345 -8.11434721415902),2024,Deter_Deg_CsG,-0.0271280276816609,0.029773164167627833,-0.01574778931180315,-0.11909265667051133,-0.07111111111111111,0.17937716262975778,0.03254133025759323,0.10340638216070744,-0.07111111111111111,0.03543252595155709,0.17279507881584008,0.11374086889657825,0.05911572472126105,-0.01384083044982699,0.0015378700499807767,-0.07535563244905807,-0.07535563244905807,0.010396001537870049,0.041584006151480196,-0.1085121107266436,0.07111111111111111,0.05911572472126105,0.05173394848135333,0.2761399461745483,-0.0629911572472126,0.08882737408688965,0.16633602460592078,0.07535563244905807,0.05536332179930796,-0.06698961937716265,0.04822760476739715,-0.07111111111111111,-0.13588619761630144,0.04822760476739715,-0.12456747404844293,0.05536332179930796,-0.15378700499807765,-0.01574778931180315,-0.3014225297962323,0.05911572472126105,-0.09842368319876971,0.186082276047674,0.13016532103037293,0.03254133025759323,0.13588619761630144,0.05911572472126105,-0.07535563244905807,-0.10340638216070744,-0.05173394848135333,-0.16000000000000003,0.16633602460592078,0.03844675124951941,-0.06698961937716265,0.12456747404844293,0.12456747404844293,0.11909265667051133,0.11909265667051133,0.006151480199923107,0.40359861591695495,-0.012056901191849288,0.16633602460592078,-0.14769703960015382,0.2069357939254133,-0.28444444444444444
POINT (-61.15923592071788 -8.109496311624774),2024,Deter_Deg_CsG,-0.041584006151480196,-0.029773164167627833,-0.13588619761630144,-0.07972318339100345,-0.08421376393694734,0.0629911572472126,0.002214532871972318,0.10340638216070744,-0.07972318339100345,0.07111111111111111,0.11909265667051133,0.11374086889657825,0.05911572472126105,-0.03543252595155709,-0.017777777777777778,-0.13016532103037293,-0.12456747404844293,-0.05173394848135333,0.04822760476739715,-0.08882737408688965,0.14769703960015382,0.044844290657439445,0.12456747404844293,0.3278123798539023,-0.007443291041906958,0.1085121107266436,0.2288965782391388,0.008858131487889272,0.07972318339100345,-0.05911572472126105,0.13016532103037293,-0.13588619761630144,-0.14173010380622836,-0.024605920799692427,-0.13016532103037293,0.029773164167627833,-0.17279507881584008,0.004982698961937716,-0.2519646289888504,0.003014225297962322,-0.04822760476739715,0.186082276047674,0.14173010380622836,-0.010396001537870049,0.17937716262975778,0.008858131487889272,-0.07535563244905807,-0.05911572472126105,-0.08882737408688965,-0.1085121107266436,0.1929104190695886,0.022206843521722412,-0.044844290657439445,0.15378700499807765,0.07111111111111111,0.16633602460592078,0.08421376393694734,0.002214532871972318,0.31009611687812383,-0.003936947327950788,0.2069357939254133,-0.19986159169550174,0.17937716262975778,-0.186082276047674
POINT (-61.15923592071788 -8.109406480096363),2024,Deter_Deg_CsG,-0.024605920799692427,-0.03254133025759323,-0.12456747404844293,-0.09356401384083046,-0.08882737408688965,0.07972318339100345,0.017777777777777778,0.1085121107266436,-0.08421376393694734,0.0629911572472126,0.13588619761630144,0.10340638216070744,0.0629911572472126,-0.017777777777777778,-0.012056901191849288,-0.12456747404844293,-0.1085121107266436,-0.0629911572472126,0.05536332179930796,-0.08882737408688965,0.14173010380622836,0.03844675124951941,0.12456747404844293,0.31009611687812383,-0.017777777777777778,0.09842368319876971,0.2288965782391388,0.006151480199923107,0.07111111111111111,-0.044844290657439445,0.12456747404844293,-0.13588619761630144,-0.14769703960015382,-0.022206843521722412,-0.14769703960015382,0.03844675124951941,-0.17279507881584008,0.00024605920799692423,-0.2599000384467512,0.017777777777777778,-0.04822760476739715,0.1929104190695886,0.13588619761630144,-0.024605920799692427,0.17279507881584008,0.008858131487889272,-0.07972318339100345,-0.0629911572472126,-0.08882737408688965,-0.13588619761630144,0.19986159169550174,0.03543252595155709,-0.04822760476739715,0.14769703960015382,0.07535563244905807,0.15378700499807765,0.08882737408688965,0.01574778931180315,0.3188927335640138,0.007443291041906958,0.2069357939254133,-0.1929104190695886,0.17937716262975778,-0.186082276047674
